Index,Entry Word,Part of Speech,Affix,Definition
2273,sajekh,adv mod,,"equally, alike"
2274,sakrifičos,n m,-urja/-os-,sacrifice
2275,saksofonos,n m,-urja/-os-,saxophone
2276,sala,n f,-es/-ja-,hall [«sala kaj ažukeres» - waiting room]
2277,salari,n m,-ja/-es-,"income, wage"
2278,salatra,n f,-es/-a-,salad
2279,salčija,n f,-es/-a-,willow tree
2280,šalos,n m,-urja/-os-,scarf
2281,salpetros,n m,-urja/-os-,salpeter
2282,salťaua,n f,-es/-a-,mattress
2283,salutizel,v tr,,greet
2284,salvaŕa,n f,-es/-a-,1. rescue 2. ambulance
2285,salvizel,v tr,,save
2286,sama,n f,-es/-a-,"care, attention [«lel samate» - to protect, to warn]"
2287,samînca,n f,-es/-ja-,"pip, seed"
2288,samînizel,v tr,,sow
2289,šancos,n m,-urja/-os-,trench
2290,sandala,n f,-es/-ja-,"sandal, footwear"
2291,sanipe,n m,-imata/-imas-,slimness
2292,sano,adj m,,thin
2293,šansa,n f,-es/-a-,choice
2294,santažos,n m,-urja/-os-,blackmail
2295,sap,n m,-a/-es-,snake
2296,sapa,n f,-es/-ja-,hoe
2297,sapizel,v tr,,1. dig 2. excavate
2298,sapuni,n m,-ja/-es-,soap
2299,sar,adv int,,how
2300,sar,prep,,"like, as"
2301,sar,conj,,as far as
2302,sar ajakha,adv mod,,"like, as"
2303,sar sas,part,,"almost, nearly"
2304,saranda,num card,,fourty
2305,sare,pron indef,,"everybody, all"
2306,sare ǧesa,adv temp,,for days
2307,saro,adv,,"1. overall, altogether 2. forever"
2308,saro,adj m,,"complete, whole"
2309,saster,n m,-a/-es-,1. iron 2. metal [«marel o sastri» - to forge]
2310,sastes,adv mod,,"entirely, wholly, completely"
2311,sastevesto,adj m,,"1. healthy, cured 2. safe"
2312,sastipe,n m,-imata/-imas-,1. health 2. recovery
2313,sasto ,adj m,,"1. healthy 2. whole, complete"
2314,sasťol,v tr,-iľ-/-il-,"recover, become healthy"
2315,sastradarija,n f,-es/-a-,forge
2316,sastŕari,n m,-ja/-es-,blacksmith
2317,satisfačizel,v tr,,satisfy
2318,sau,conj,,or
2319,šaua,n f,-es/-a-,saddle
2320,sauatone,adv temp,,on Saturday(s)
2321,savato,n m,-e/-es-,Saturday
2322,savurizel,v tr,,enjoy
2323,šax,n m,-a/-es-,"cabbage, kale"
2324,ščena,n f,-es/-ja-,stage
2325,sečera,n f,-es/-ja-,"scythe, sickle"
2326,šefos,n m,-urja/-os-,"chief, foreman"
2327,sekara,n f,-es/-ja-,rye
2328,sekolos,n m,-urja/-os-,century
2329,sekretaros,n m,-urja/-os-,secretary
2330,sekreto,adj,,secret
2331,sekretos,n m,-urja/-os-,"secret, secrecy"
2332,seksi,adj,,sexy
2333,seksos,n m,-urja/-os-,"sex, gender"
2334,seksualo,adj,,sexual
2335,sektor,n m,-urja/-es-,ward
2336,sektoros,n m,-urja/-os-,"sector, sphere"
2337,sekunda,n f,-es/-ja-,second
2338,sekundari,adj,,secondary
2339,sekuritate,n f,,security
2340,šeľa,n f,-a/-a-,"bran, chaff"
2341,selekcija,n f,-es/-a-,selection
2342,šelo,n m,-e/-es-,rope
2343,semênozel,v itr,,resemble
2344,šemineos,n m,-urja/-os-,"fireplace, fire"
2345,semnalizel,v tr,,be a sign of
2346,semnatura,n f,-es/-ja-,signature
2347,semnome,adj,,remarkable
2348,semnos,n m,-urja/-os-,"sign, portant"
2349,semnozel,v tr,,sign
2350,sendvičos,n m,-urja/-os-,sandwich
2351,sensibilo,adj,,1. tender 2. sensitive
2352,sensos,n m,-urja/-os-,sense
2353,sentimentalo,adj,,sentimental
2354,sentimentos,n m,-urja/-os-,emotion
2355,senzacija,n f,-es/-a-,sensation
2356,separime,adj,,separate
2357,separizel,v tr,,separate
2358,septembrija,n f,-es/-a-,September
2359,sera,n f,-es/-ja-,greenhouse
2360,sêrbatorija,n f,-es/-a-,celebration
2361,šereskiri komocija,n f,-es/-a-,concussion
2362,šereskoro atakos,n phr m,-urja/-os-,"stroke, apoplexy"
2363,šeretos,n m,-urja/-os-,shoelace
2364,seringa,n f,-es/-ja-,"injection, shot"
2365,serioso,adv mod,,seriously
2366,serioso,adj,,serious
2367,šernango,adj m,,"bare-headed, hatless"
2368,šero,n m,-e/-es-,head [«šero mulo» - skull]
2369,šerutno,adj m,,"stubborn, obstinate"
2370,šervecelos,n m,-urja/-os-,(baby's) napkins
2371,servitori,n m,-ja/-es-,servant
2372,servizel,v tr,,serve
2373,sežoros,n m,-urja/-es-,"stop, stopover"
2374,sfancos,n m,-urja/-os-,coin
2375,sfatos,n m,-urja/-os-,advice
2376,sfatuizel,v tr,,"advise, rede, counsel"
2377,sfertos,n m,-urja/-os-,quarter
2378,sfînta,n f,-es/-ja-,saint (woman)
2379,sfînto,adj,,"holy, sacred"
2380,sfîntos,n m,-urja/-os-,saint
2381,sfîrkos,n m,-urja/-os-,nipple
2382,sfîršitos,n m,-urja/-os-,end
2383,sfojagos,n m,-urja/-os-,soot
2384,sfojažime,adj,,sooty
2385,sfojažizel,v itr,,get mouldy
2386,sforêizel,v itr,,snore
2387,si,v cop,,be
2388,si čajlilo,v phr itr,,suit
2389,si dino muj,v phr itr,,be called
2390,si griža,v phr itr,,mind [«si les griža» - he takes care]
2391,si kerdo andar,v phr itr,,consist of
2392,si les,v phr tr,,"have, own [«si les voja» - be allowed, may] [«si la čiklos» - menstruate]"
2393,si les libero,v phr cop itr,,have time off
2394,si les naklipe,v phr itr,,feel sick
2395,si muravdo,v phr itr,,shave (sth.)
2396,si operime,v phr itr,,have an operation
2397,si surprinso,v itr,,be surprised
2398,si te,part fut,,particle to express future time reference
2399,si urmarime,v phr itr,,be persecuted
2400,si xoľame,v phr itr,,"be angry, be annoyed"
2401,sidžilizel,v tr,,seal
2402,sidžiľos,n m,-urja/-os-,seal
2403,sifonos,n m,-urja/-os-,fizzy
2404,siguranca,n f,-es/-ja-,safety
2405,siguro,adv mod,,"certainly, surely"
2406,siguro,adj,,"1. safe 2. certain, sure"
2407,sikabdo,adj m,,1. wise 2. polite
