Index,Entry Word,Part of Speech,Affix,Definition
199,cidel,v tr,,"hegedül, hangszeren játszik"
200,cidel,v tr,,húz
201,cidingerel,v tr,,"rángat, huzgál"
202,čik,n f,,sár
203,čikajisarel,v itr,,tüsszent
204,čikalo,adj m,,sáros
205,ciǩel,v itr,,szopik
206,čiknipe,n m,,zsír
207,čikno,adj m,,zsíros
208,čila,adv temp,,régen
209,cilo,pron indef,,egész
210,čiluno,adj m,,régi
211,cipa,n f,,bőr
212,cipa,n f,,bőr
213,čiriǩano,adj m,,madár
214,čirikli,n f,,"madár, veréb"
215,Colari,n m,,szőnyeges (egy cigány csoport)
216,colo,n m,,pokróc
217,čorel,v tr,,lop
218,čořipe,n m,,szegénység
219,čoro,adj m,,1. szegény 2. árva 3. ócska
220,čořo,adj m,,1. szegény 2. árva 3. ócska
221,čuči,n f,,emlő
222,čučo,adj m,,üres
223,cuj,part vb,,"hozzá, felé"
224,cuj,adv loc,,"hozzá, felé"
225,cuj astarel,partv,,hozzányúl
226,cuj kerel,partv,,becsuk
227,cukri,n f,,cukor
228,cukro,n m,,cukor
229,čulo,adj,,kevés
230,cum,part vb,,össze
231,cum kedel,partv,,összeszed
232,cum perel,partv,,találkozik
233,čumidel,v tr,,csókol
234,čumikerel,v itr,,csókolózik
235,čumnik,n f,,ostor
236,čurindel,v tr,,megszúr
237,dad,n m,,apa
238,daj,n f,,anya
239,ďalo,adj m,,nyers
240,dand,n m,,fog
241,danderel,v tr,,harap
242,dar,n f,,félelem
243,ďara,n f,,gyár
244,daral,v tr,,fél
245,ďaro,n m,,liszt
246,de,conj,,"de, azonban"
247,deci,n f,,deci
248,ďed,n m,,tél
249,del,v tr,,ad
250,Del,n m,,Isten
251,ďerni,n m,,reszelő
252,deš,num card,,tíz
253,deš šel,num card,,ezer
254,ďevende,adv temp,,télen
255,di,n m,,::::Parse Failure::::
256,dikhel,v tr,,"1. néz, lát 2. látogat"
257,dikhel ari,partv,,"úgy néz ki, mint"
258,dikhel cuj,partv,,hozzálát
259,ďilal,v tr,,énekel
260,ďilazinel,v itr,,dalol
261,ďili,n f,,"ének, dal"
262,dilino,adj m,,bolond
263,ďinel,v tr,,számol
264,dis,n f,,"palota, vár"
265,diťhol,v itr,,"1. látszik, látható 2. úgy látszik"
266,ďiv,n m,,búza
267,ďiv,n m,,hó
268,ďivend,n m,,tél
269,divese,adv temp,,nappal
270,dokle,adv temp,,addig
271,dombo,n m,,hegy
272,dond,part vb,,szét
273,dond dikel,partv itr,,szétnéz
274,dondmoržolinel,partv tr,,szétmotszol
275,dont,part vb,,szét
276,dosta,adv mod,,elég
277,drab,n m,,"gyógyszer, gyogyfű"
278,drakh,n f,,1. szőlő 2. szőlőskert
279,drom,n m,,út
280,dudum,n m,,tök
281,dudumešťi,n m,,egy olah cigány nemzetség
282,dugo,adj m,,hosszú
283,duhano,n m,,dohány
284,duj,num card,,kettő
285,dujto,num ord,,második
286,dukhal,v tr,,fáj
287,dukle,adv temp,,addig
288,dumo,n m,,hát
289,ďupa,n f,,blúz
290,dur,adv temp,,sokáig
291,dur,adv loc,,messze
292,dural,adv loc,,messziről
293,durutno,adj m,,idegen
294,duvar,num mult,,kétszer
295,edej,adv loc,,itt
296,edej,adv loc,,itt
297,efta,num card,,hét
298,efta šerengero,adj phr,,hétfejű
299,ek,art indef sg,,egy
300,ek,num card,,egy
301,ekhavres,adv,,egymást
302,eňa,num card,,kilenc
303,epaš,num fract,,fél
304,epašoneg,adv mod,,félig
305,erďavo,adj m,,rossz
306,esej,pron dem,,"olyan, ilyen"
307,ezbe lel,v phr,,észrevesz
308,ezera,num card,,ezer
309,ezero,num card,,ezer
310,falo,n m,,fal
311,faťu,n m,,"gyermek, fiú"
312,feder,adv mod,,jobban
313,fene,n,,fene
314,fer,part vb,,el-
315,fermukal,prefv,,elhagy
316,ferterďol,prefv,,eláll
317,ficko,n m,,fészek
318,flok,n m,,karó
319,forinto,n m,,forint
320,foro,n m,,város
321,foti,n pl,,ruha
322,foto,n m,,ruha
323,fraj,adj,,szabad
324,furt,part vb,,el
325,furtžal,prefv itr,,elmegy
326,gad,n m,,ing
327,gada,n pl,,ruha
328,gadži,n f,,"nem cigány, paraszt"
329,gadžo,n m,,"nem cigány, paraszt"
330,garuvel,v itr,,elbújik
331,garuvel,v tr,,"eldug, elrejt"
332,gav,n m,,1. falu 2. város
333,gazda,n m,,gazda
334,gažikani čhej,n phr f,,lány (nem cigány)
335,genel,v tr,,számol
336,ger,n f,,rüh
337,geralo,adj m,,rühös
338,germinel,v,,mennydörög
339,gilal,v tr,,énekel
340,gizdavo,adj m,,gőgös
341,gledalo,n f,,tükör
342,glista,n f,,giliszta
343,goca,n f,,kacsa
344,goca,n f,,kacsa
345,goďar,adj,,okos
346,goďi,n f,,ész
347,goj,n f,,kolbász
348,goja,n pl,,belek
349,gra,n m,,ló
350,grobo,n m,,sír
351,gulo,adj m,,1. édes 2. kedves
352,gurumni,n f,,tehén
353,gurumňi,n f,,tehén
354,guruv,n m,,"bika, ökör"
355,guruvňi,n f,,tehén
356,Gurvari,n m,,Gurvari (egy cigány csoport)
357,ha,conj,,ha
358,habe,n m,,étel
359,haboruvo,n m,,háború
360,hahavel,v tr,,etet
361,hajnel,v tr,,bán
362,hajnel,v tr,,bán
363,hajol,v tr,,1. ért 2. érez
364,hajol,v tr,,"ért, érez"
365,hal,v tr,,eszik
366,ham,conj,,"de, hanem"
367,hanďol,v itr,,viszket
368,hanel,v tr,,ás
369,hanel,v tr,,ás
370,haňig,adv mod,,kút
371,hap,v,,"elkap, megragad"
372,harkum,n f,,réz
373,harkumitiko,adj m,,réz-
374,harkumo,adj m,,réz-
375,harno,adj m,,rövid
376,haruvel,v tr,,vakar
377,hat,part narr,,hát
378,haveri,n m,,barát
379,haveri,n m,,barát
380,hev,n f,,lyuk
381,hi,v cop,,van
382,hibo,n m,,padlás
383,hibo,n m,,padlás
384,hil,v itr,,szarik
385,hiro,n m,,hír
386,hoď,conj,,hogy
387,hoď te,conj,,"hogy, célhatározo"
388,hohal,v tr,,1. hazudik 2. becsap
389,hoho,interj,,hohó
390,hokono,n m,,"balta, fejsze"
391,holev,n f,,nadrág
392,humer,n m,,tészta
393,hurdo,adj m,,apró
394,hušnel,v tr,,gyúr
395,hušnel,v tr,,dagaszt
396,i,art def f sg,,"a, az"
397,ič,adv temp,,"múlt éjjel, tegnap"
398,ič,adv temp,,tegnap
399,ikrel,v tr,,1. tart 2. eltart
400,inkab,adv,,inkább
401,iringrel,v tr,,forgat
402,is te,part mod,,kell
403,jabuko,n m,,alma
404,jag,n f,,tűz
405,jaj,interj,,jaj
406,jefkar,num mult,,1. egyszer 2. egykor
407,jego,n m,,"jég, fagy, jégső"
408,jek,art indef sg,,egy
409,jek,num card,,egy
410,jekhar,num mult,,1. egyszer 2. egykor
411,jekhavres,adv,,egymást
412,jekto,num ord,,első
413,kada,pron int,,mikor?
414,kada,pron rel,,amikor
415,kaj,conj,,1. mert 2. hogy
416,kaj,pron int,,hova?
417,kajol,v itr,,feketedik
418,kalo,adj m,,fekete
419,kamel,v tr,,1. akar 2. szeret 3. tartozik
420,kan,n m,,fül
421,kangli,n f,,fésű
422,kaňhi,n f,,tyúk
423,kapa,n f,,"szőnyeg, pokróc"
424,kapuva,n f,,kapu
425,kar,n m,,hímvessző
426,karďalinel,v itr,,1. lő 2. vadászik
427,karo,n m,,tövis
428,kašt,n m,,fa
429,kašuko,adj m,,süket
430,kat,n f,,olló
431,kaveja,n f,,kávé
432,kedel,v tr,,"szed, gyűjt"
433,kekno ,adj m,,kék
434,kelo,n m,,torok
435,keral,v tr,,csináltat
436,kerdo,adj m,,"1. csinált 2. mesterséges, hamis"
437,kereko,n m,,kerék
438,kerel,v tr,,csinál
439,kerel pe,v itr,,"tetteti magát, színlel"
440,kerko,adj m,,keserű
441,kermuso,n m,,egér
442,kezdinel,v tr,,kezd
443,khajt,adj,,kevés
444,khajtoro,adj m,,kicsikét
445,khak,n f,,hónalj
446,kham,n m,,nap (égitest)
447,khamňi,adj f,,viselős
448,khaňarel,v itr,,fingik
449,khand,n f,,"szag, bűz"
450,khand,n f,,szag
451,khandel,v itr,,"szaga van, büdös"
452,khangeri,n f,,templom
453,khas,n m,,széna
454,khasel,v itr,,köhög
455,khatar,adv loc,,honnan
456,khelel,v itr,,1. táncol 2. játszik
457,khelipe,n m,,tánc
458,kher,n m,,ház
459,kher,adv loc,,"haza, otthon"
460,kheral,adv loc,,hazulról
461,kherari,n m,,házaló (egy vlah cigány group)
462,khere cuj,adv phr,,hazafelé
463,khetan,adv mod,,"együtt, össze"
464,khino,adj m,,fáradt
465,khoro,n m,,korsó
466,khosel,v tr,,töröl
467,khosel pe,v itr,,törölközik
468,khosno,n m,,kendő
469,khul,n m,,ürülék
470,khuro,n m,,csikó
471,khuvel,v tr,,"sző, fon"
472,kia,prep,,felé
473,kia,pron int,,hova?
474,kia astrarel,partv itr,,hozzáfog
475,kia rati ,adv phr,,estefelé
476,kija,pron int,,hova?
477,kija,prep,,felé
478,kinel,v tr,,vásárol
479,kipo,n m,,kép
480,kiraji,n m,,király
