Index,Entry Word,Part of Speech,Affix,Definition
2354,pakuizla,v tr,-∅-/-d-,"1. pack 2. wrap, wrap up"
2355,pal,prep,,"1. after (spatial), behind 2. after (temporal)"
2356,pal kodova,adv temp,,"afterwards, then"
2357,pala,prep,,"1. after (spatial), behind 2. after (temporal)"
2358,pala kada,adv temp,,"then, afterwards"
2359,pala kada,conj,,after
2360,palal,prep,,behind
2361,palal,adv loc,,"1. back, backwards 2. behind"
2362,palaldan,adv loc,,1. from behind 2. backwards
2363,palamida,n f,-es/-a-,thistle
2364,palco,n m,-oja/-os-,thumb
2365,paldela,prefv tr,-j-/-in-,"1. banish, relegate, expel 2. chase, persecute"
2366,pale,adv temp,,again
2367,palem,adv temp,,again
2368,palka,n f,-es/-a-,rod
2369,palma,n f,-e/-a-,palm tree
2370,palo hem palo,adv temp,,by and by
2371,palo maškar o zives,adv temp,,in the afternoon
2372,palo nilaj,adv temp,,in autumn
2373,palo-dživzipe,n m,—/-as-,afterlife
2374,paloručko,adv temp,,in the afternoon
2375,palto,n m,-oja/-os-,sack coat
2376,paluno,adj m,,"1. last 2. terminal, endmost 3. rear"
