Index,Entry Word,Part of Speech,Affix,Definition
2484,slauna,n f,,slana
2485,slavno,adj,,slaven
2486,sledinel,v itr,,slediti
2487,šlek,adv,,slabo
2488,šlek,adj,,slab
2489,slepi miš,n m,,netopir
2490,slično,adj,,podoben
2491,slikauri,n m,,slikar
2492,slikaurkiňa,n f,,slikarka
2493,slina,n f,,slina
2494,sliva,n f,,sliva
2495,šližinka,n f,,vranica
2496,tačaurel,v tr,,"segreti, ogreti"
2497,tajna,n f,,tajnost
2498,taǩaurel,v tr,,"segreti, ogreti"
2499,talpa,n f,,*podplat
2500,tasaul,v tr,,"utonti, utopiti, zadušiti, dušiti, daviti"
2501,tasjaurel,v itr,,potopiti
2502,taťaripe,n m,,ogrevanje
2503,taťaurel,v tr,,"segreti, ogreti"
2504,tatipe,n m,,"1. toplota, vročina 2. temperatura"
2505,taudo,adj,,kuhan
2506,tauha,adv,,jutri
2507,tauhaskro,adj,,jutrišnji
2508,taul,v tr,,kuhati
2509,tauňejri,n m,,krožnik
2510,tauňiri,n m,,krožnik
2511,taušča,n f,,tašča
2512,tausjol,v itr,,"utonti, utopiti, zadušiti, dušiti, daviti"
2513,tauška,n f,,torba
2514,taust,n m,,tast
2515,tauto,adj,,topel
2516,te,conj,,"in, ter, pa tudi"
2517,te,prep,,kolikor
2518,te,adv,,"1. tudi, prav tako, poleg tega 2. nadalje"
2519,te,conj,,1. ali 2. če
2520,te adau,adv,,"1. tudi, prav tako, poleg tega 2. nadalje"
2521,te akur,adv,,povrh
2522,te akur mejk,adv,,povrh
2523,te avka,adv,,"1. tudi, prav tako, poleg tega 2. nadalje"
2524,te na,conj,,"razen če, če ne"
2525,te na (na),conj,,"ali, sicer"
2526,te na na,conj,,"razen če, če ne"
2527,te na na,adv,,"drugače, sicer"
2528,tecinel (valakaske),v itr,,ugajati
2529,tegla,n f,,opeka
2530,teglin,n m,,lonec
2531,tej,n m,,čaj
2532,tejfelo,n m,,smetana
2533,tejl,adv,,dol
2534,tejl čhil,v tr,,sezuti se
2535,tejl dikhibe,n phr m,,"1. žalitev 2. prezir, zaničevanje"
2536,tejl dikhlo,adj,,osramočen
2537,tejl phejnel,v tr,,"1. zavrniti, odkloniti, zavrniti 2. preprečiti"
2538,tejlal,adv,,"spodaj, pod"
2539,tejlal,prep,,pod
2540,tekač,n m,,preproga
2541,tekerinel,v tr,,zavrteti
2542,tekočo,adj,,tekoč
2543,telam,adv,,"mogoče, morda, predvidoma, verjetno"
2544,telam (hot),adv,,1. verjetno 2. očitno
2545,telefon,n m,,telefon
2546,telefonejrinel,v itr,,telefonirati
2547,telefoninel,v itr,,telefonirati
2548,televizija,n f,,televizija
2549,telo,prep,,pod
2550,telu,adv,,pod
2551,telu,prep,,pod
2552,telu,prep,,pod
2553,teluni mejca,n phr f,,spodnja majca
2554,teluni roǩa,n f,,spodnje krilo
2555,teluno,adj,,spodnji
2556,teluno fouto,n phr m,,spodnje perilo
2557,tema,n f,,tema
2558,temnisajoul,v itr,,nočiti se
2559,temno,adj,,temen
2560,temperatura,n m,,temperatura
2561,teňa,n f,,senca
2562,tepih,n m,,preproga
2563,tepika,n f,,preproga
2564,terbiga,n f,,zavitek
2565,terďol,v itr,,stati
2566,terdžaurel,v tr,,"postaviti, položiti, polagati"
2567,terdžol,v itr,,stati
2568,terǧol,v itr,,stati
2569,terni birka,n phr f,,jagnje
2570,terni kečka,n phr f,,kozliček
2571,ternipe,n m,,mladost
2572,terno,adj,,mlad
2573,terno biko,n phr m,,tele
2574,terno gra,n m,,žrebec
2575,tesauri,n m,,tesar
2576,tešto,n m,,telo
2577,teštoskro,adj,,telesen
2578,than,n m,,"tkanina, sukno"
2579,thaubol,v itr,,goreti
2580,thaulum,n m,,nebo
2581,thaurdo,adj,,1. pekoč 2. sežgan
2582,thaurdžal,v tr,,zažgati
2583,thaurel,v itr,,žgati
2584,thaurel,v itr,,žgati
2585,thaurǧal,v tr,,1. zažgati 2. žgati
2586,thav,n m,,nit
2587,them,n m,,"1. svet, zemlja 2. dežela"
2588,therdimol,n f,,**žganje
2589,thoul,v tr,,"prati, umivati, kopati"
2590,thud,n m,,mleko
2591,thujol,v itr,,postati širok
2592,thujoul,v itr,,odebeliti se
2593,thulo,adj,,debel
2594,thulo,n m,,deblo
2595,thulo kaš,n m,,deblo
2596,thuv,n m,,dim
2597,thuvďaunel,v itr,,"dimiti se, kaditi se"
2598,thuvdžaunel,v itr,,"dimiti se, kaditi se"
2599,thuvǧaunel,v itr,,"dimiti se, kaditi se"
2600,tiger,n m,,*tiger
2601,tikňaurel,v tr,,zmanjšati
2602,tikne loj,n phr m pl,,kovanec
2603,tikne louj,n phr m pl,,kovanec
2604,tikni birka,n phr f,,jagnje
2605,tikni ejza,n phr f,,osliček
2606,tikni kečka,n phr f,,kozliček
2607,tiknipe,n m,,zmanjšanje
2608,tikno,adj,,majhen
2609,tikno gra,n m,,žrebe
2610,tikno kečkou,n phr m,,kozliček
2611,tikno žukel,n m,,kužek
2612,tikňoul,v itr,,"zmanjšati se, pomanjšati se"
2613,tilnik,n m,,"zatilje, zatilnik"
2614,tirinel,v itr,,trpeti
2615,tišina,n f,,tišina
2616,tišleri,n m,,mizar
2617,tišlerkiňa,n f,,mizarka
2618,točka,n f,,točka
2619,točno,adv,,1. točno 2. natančno
2620,točno akaun,adv,,trenutno
2621,togo,adj,,tog
2622,tok,n m,,(vodni) tok
2623,topijnel,v tr,,ujeti
2624,torma,n f,,hren
2625,tour,n m,,kuna
2626,tour,n m,,sekira
2627,tovor,n m,,1. tovor 2. obremenitev
2628,tradicionalno,adj,,tradicionalen
2629,tradicionaulno,adj,,tradicionalen
2630,trajaňe,n m,,trajanje
2631,trajaulinel,v itr,,trajati
2632,trajteri,n m,,lijak
2633,trak,n m,,trak
2634,traktor,n m,,*traktor
2635,tranda,num card,,trideset
2636,trandato,num ord,,trideseti
2637,trandaval,num mult,,tridesetkrat
2638,trandavar,num mult,,tridesetkrat
2639,traudel,v tr,,zavrteti
2640,traunibe,n m,,predrznost
2641,trauninel,v itr,,"upati si, drzniti"
2642,trdno,adj,,trden
2643,trejzno,adj,,trezen
2644,trenejri,n m,,"*trener, trenerka"
2645,trenerkiňa,n f,,"*trener, trenerka"
2646,trepiha,n f,,preproga
2647,trg,n m,,trg
2648,trgovaulinel,v itr,,trgovati
2649,trgovaulinel,v tr,,trgovati
2650,trgovauňe,n m,,trgovanje
2651,trijal,num mult,,trikrat
2652,trijn,num card,,tri
2653,trito,num ord,,tretji
2654,tro,pron poss 2 sg m,,tvoj
2655,trout,n m,,čmrlj
2656,truba,n f,,trobenta
2657,trud,n f pl,,"napor, trud"
2658,truš,n f,,žeja
2659,trušajaurel,v tr,,užejati
2660,trušaulo,adj,,žejen
2661,truskinel,v itr,,kihati
2662,tržnica,n f,,"trg, tržnica"
2663,tu,pron pers 2 sg,,ti
2664,tu,pron pers 2 sg,,ti
2665,tulipan,n m,,*tulipan
2666,tumauro,pron poss 2 sg m,,vaš
2667,tumen,pron pers 2 pl,,vi
2668,tupou,n m,,nakovalo
2669,u,art def pl,,določni člen za mn.
2670,u kham svejtinel,v itr,,sonce sije
2671,u pri bas,adv,,po naključju
2672,u pri houli,adv,,namerno
2673,u pro aur rik,adv,,na drugi strani
2674,u pro lejsti,adv,,"na koncu, pri koncu"
2675,uca,n f,,ulica
2676,učhaurel,v tr,,pokriti
2677,učhipe,n m,,višina
2678,učho,adj,,visok
2679,učiteľ,n m,,učitelj
2680,učo,adj,,visok
2681,udau,pron dem m,,tisti (m.ed.)
2682,udobno,adj,,udoben
2683,udod,n m,,luč
2684,udoj,adv,,tam
2685,udoj te adej,part,,"včasih, tu in tam"
2686,udoula,pron dem pl,,tiste
2687,udouthar,adv,,od tam
2688,udud,n m,,luč
2689,udut,n m,,"svetilka, luč"
2690,ugibaulinel,v tr,,ugibati
2691,uja,pron dem f,,tista (ž.ed.)
2692,uǩauši,n m,,jezdec
2693,ukaz,n m,,ukaz
2694,uǩel,v tr,,jezditi
2695,uǩibe,n m,,ježa
2696,ukňauši,n m,,jezdec
2697,ukňibe,n m,,ježa
2698,ukrepaulinel,v itr,,ukrepati
2699,ukus,n m,,okus
2700,ulaul,v tr,,deliti
2701,ulavipe,n m,,"razdelitev, razporeditev, delitev"
2702,ulibe,n m,,rojstvo
