Index,Entry Word,Part of Speech,Affix,Definition
632,ďevkar,num mult,,einmal
633,ďevkar,adv,,einmal
634,devlipe,n m,,Göttlichkeit
635,dežela,n f,,Land
636,dihaňe,n m,,Atem
637,dihaulinel,v itr,,atmen
638,dij,n m,,Tag
639,dijskro svetlo,n m,,Tageslicht
640,dikhel,v tr,,sehen
641,dikhel uze,v tr,,beobachten
642,dikhjol,v tr,,es scheint
643,dikhlo,adj,,sichtbar
644,dikibe,n m,,Aussehen
645,ďilavipe,n m,,Gesang
646,ďili,n f,,Lied
647,diliňaribe,n m,,Betrug
648,diliňaurel,v tr,,betrügen
649,diliňipe,n m,,1. Dummheit 2. Spott
650,dilino,adj,,"1. dumm, blöd 2. verrückt 3. stumm"
651,dilino,n m,,Dummkopf
652,diliňol,v itr,,verrückt werden
653,dilňaurel,v tr,,narren
654,dino,n m,,Geschirr
655,diploma,n f,,Diplom
656,direkno,adv,,direkt
657,direktor,n m,,Direktor
658,dis,n f,,Schloss
659,disjoul,v itr,,der Tag bricht an
660,ďiv,n m,,Schnee
661,ďiva,n m pl,,Weizen
662,ďivejnde,adv,,im Winter
663,divejse,adv,,bei Tag
664,divesa,n pl,,Tage
665,diveseskro,adv,,1. täglich 2. bei Tag
666,diveseskro,adj,,täglich
667,ďiveskro,adj,,"verschneit, Schnee-"
668,divjo,adj,,wild
669,dleta,n f,,Meißel
670,dnejvna soba,n phr f,,Wohnzimer
671,dnejvni soba,n phr f,,Wohnzimer
672,dobijček,n m,,Gewinn
673,dobo,n m,,Trommel
674,dodautno,adj,,zusätzlich
675,dogodek,n m,,Ereignis
676,dogovor,n m,,Vereinbarung
677,dohauzinel,v tr,,rauchen (Pfeife etc.)
678,dokauzinel,v tr,,beweisen
679,dokument,n m,,Dokument
680,dolina,n f,,Tal
681,določinel,v tr,,festlegen
682,doloučime,pron indef,,ein bestimmter
683,domauči nalouga,n phr f,,Hausarbeit
684,domaučo,adj,,häuslich
685,dombo,n m,,1. Berg 2. Hügel 3. Abhang
686,domnevno,adj,,angeblich
687,domovina,n f,,Heimatland
688,ďomra,n f,,Rock (= Sakko)
689,donde čhingejrel,v tr,,auftrennen
690,donde kedipe,n phr m,,Spaltung
691,dork čhil,v tr,,erleben
692,doronga,n f,,Pfahl
693,dosadno,adj,,"1. langweilig 2. scheußlich, ekelhaft"
694,dosegninel,v tr,,"erreichen, vollbringen"
695,dosta,adv,,genug
696,douba,n f,,"Zeitraum, Frist"
697,dour adau,adv,,deshalb
698,dourik,n f,,1. Zügel 2. Saite
699,dovica,n f,,Witwe
700,dovoľeňe,n m,,Erlaubnis
701,dovolinel,v tr,,erlauben
702,drab,n m,,Medizin (Heilkraut)
703,dragoceno,adj,,wertvoll
704,drakhalin,n f,,Weinstock
705,drakhalindža,n m,,Weinstock
706,draukha,n f,,Weintraube
707,draukhalin,n f,,Weinstock
708,draukhi,n f pl,,Weintraube
709,draužinel,v tr,,erzürnen
710,dres,n m,,Trainingsanzug
711,driminel,v itr,,schlummern
712,drobovina,n f pl,,Innereien
713,drom,n m,,1. Weg 2. Landstraße 3. Pfad
714,droto,n m,,Strick
715,droto,n m,,Draht
716,drouto,n m,,Draht
717,drsaulinel,v itr,,eislaufen
718,društvo,n m,,Gesellschaft (von Menschen etc.)
719,držauva,n f,,Staat
720,držauvno sveco,n phr m,,Nationalfeiertag
721,državľansko,adj,,bürgerlich
722,dudom,n m,,Kürbis
723,dudum,n m,,Kürbis
724,ďufkaulinel,v itr,,krähen
725,duge nakheskro,adj,,langnasig
726,duge prengro,adj,,langbeinig
727,dugi cejt,n f,,Langeweile
728,dugi ďupa,n phr f,,1. Mantel 2. Winterjacke
729,dugi džupa,n phr f,,1. Mantel 2. Winterjacke
730,dugi ǧupa,n phr f,,1. Mantel 2. Winterjacke
731,dugi roj,n f,,Holzlöffel
732,dugipe,n m,,Dauer
733,dugisajaurel,v tr,,verlängern
734,dugo,adj,,lang
735,dugo paul,adv,,"lange her, vor langer Zeit"
736,duh,n m,,Gespenst
737,duhano,n m,,Tabak
738,dujezeri,num card,,zweitausend
739,dujšel,num card,,zweihundert
740,dujto,num ord,,zweite
741,duk,n f,,Schmerz
742,dukhal,v itr,,es schmerzt
743,dukhal,v tr,,schmerzen
744,dukhaudo,adj,,schmerzhaft
745,dumo,n m,,Rücken
746,dumuk,n f,,Faust
747,ďupa,n f,,Rock (= Sakko)
748,duplisajaurel,v tr,,verdoppeln
749,dupliško,adj,,doppelt
750,dur,adj,,weit
751,eči,adv,,"so sehr, so viel"
752,edino,adj,,einzige
753,ejbigi,part,,immer
754,ejfta,num card,,sieben
755,ejftato,num ord,,siebente
756,ejftavardeš,num card,,siebzig
757,ejfter,part,,"manchmal, hin und wieder"
758,ejlinel,v tr,,"schleifen, mahlen"
759,ejlo,n m,,Öl
760,ejncian,n m,,Enzian
761,ejpaš,num fract,,halb
762,ejpaš,n m,,Hälfte
763,ejvda,adv,,kaum
764,ejza,n f,,Esel (m.)
765,ejzimpong,n f,,"Zug, Eisenbahn"
766,ek,n m,,Ecke
767,ekonomija,n f,,Wirtschaft
768,ekonomsko,adj,,"ökonomisch, wirtschaftlich"
769,eksploderinel,v itr,,explodieren
770,ekstra,adv,,besonders
771,eňa,num card,,neun
772,eňato,num ord,,neunte
773,eňavardeš,num card,,neunzig
774,enďisajaurel,v tr,,schmelzen
775,enostauvno,adj,,einfach
776,epaš phen,n f,,"Stiefschwester, Halbschwester"
777,epaš phral,n m,,"Stiefbruder, Halbbruder"
778,epaširat,n f,,Mitternacht
779,erďavo,adj,,1. böse 2. grausam
780,erdžavo,adj,,1. böse 2. grausam
781,eril,n m,,Furz
782,ermauňa,n f,,Schwur
783,eroplaun,n m,,Flugzeug
784,erš,adv,,kaum
785,eršti,adj,,erste
786,eršti,num ord,,erste
787,eršti,adv,,ursprünglich
788,erštimoj,adv,,erstens
789,eťi,adv,,"so sehr, so viel"
790,ezbe lel,v tr,,bemerken
791,ezbelipe,n m,,Gefühl
792,ezeri,num card,,tausend
793,ezerto,num ord,,tausendste
794,ezerval,num mult,,tausendmal
795,fabrik,n f,,Fabrik
796,faďime,adj,,"gefroren, eisig"
797,faďinel,v itr,,frieren
798,fadžime,adj,,"gefroren, eisig"
799,faǧime,adj,,"gefroren, eisig"
800,faginel,v itr,,frieren
801,fala,adv,,danke
802,falato,n m,,Stück
803,falinga,n f,,Irrtum
804,falinipe,n m,,1. Mangel 2. Abwesenheit
805,falo,n m,,"Mauer, Wand"
806,fantazija,n f,,"Vorstellung, Einbildung"
807,faťu,n m,,Kind (nicht-Rom)
808,faurba,n f,,Farbe
809,faurbica,n f,,Buntstift
810,faurbinel,v tr,,färben
811,faurbitiko,adj,,verschiedenfärbig
812,faurbitiko,adj,,"farbig, bunt"
813,faurbno,adj,,"farbig, bunt"
814,faušča,n f,,Verband
815,fazan,n m,,Fasan
816,februaur,n m,,Februar
817,feder,adv,,besser
818,feder kaumel,v tr,,bevorzugen
819,fejder,adv,,besser
