Index,Entry Word,Part of Speech,Affix,Definition
1097,oora,n m,,1. hour 2. watch
1098,oorde,adv loc,,"here, in this direction"
1099,oov,pron pers 3 sg m,,he
1100,ope,adv loc,,"up there, high"
1101,ope,part vb,,up
1102,orde,adv loc,,"here, in this direction"
1103,othar,adv loc,,from there
1104,ovel,v itr,,become
1105,p',prep,,on (before vowels)
1106,pa-looke,adv mod,,"1. slowly 2. quiet, in a slow voice"
1107,paalal,adv loc,,"1. behind, at the back 2. from behind, from the back"
1108,paale,part vb,,back
1109,paale del,partv tr,,give back
1110,paale resel,partv itr,,get back
1111,paandž,num card,,five
1112,paani,n m,,"1. water 2. river, lake"
1113,paaňi,n m,,"1. water 2. river, lake"
1114,paanž,num card,,five
1115,paarno,adj m,,white
1116,paarno dive,n phr,,broad daylight
1117,paho,n m,,"ice, frost, hail"
1118,pajkerel,v itr,,"1. thank 2. salute, greet"
1119,pala,prep,,"1. behind 2. after 3. for 4. about (hear speak), of (hear speak)"
1120,pala taheste,adv phr temp,,the day after tomorrow
1121,palal,adv loc,,"1. behind, at the back 2. from behind, from the back"
1122,palašťuvo,n m,,pin
1123,paleg,conj,,"and (conj. after nouns), on the other hand (conj. after nouns)"
1124,paletuno,adj m,,"last, back-"
1125,palikerel,v itr,,"1. thank 2. salute, greet"
1126,paňali,n,,inn
1127,paňalo,adj m,,wet
1128,papale,adv mod,,"anew, again"
1129,papaleg,adv mod,,"anew, again"
1130,papin,n,,goose
1131,papro,n m,,pepper
1132,paradičomi zumi,n phr,,tomato soup
1133,paramiči,n f,,"tale, fairy-tale"
1134,paramisi,n f,,"tale, fairy-tale"
1135,paraštuji,n f,,Friday
1136,paraštujine,adv temp,,on Friday(s)
1137,parikerel,v itr,,"1. thank 2. salute, greet"
1138,paruvel,v tr,,exchange
1139,paruvel pe,v itr,,get transformed
1140,paš,adv loc,,nearby
1141,paša,prep,,"near, beside"
1142,paša,adv loc,,nearby
1143,pašal,adv loc,,nearby
1144,pašarel teele,partv tr,,lay down
1145,paše,adv loc,,nearby
1146,paše,prep,,"near, beside"
1147,pašjol,v itr,,"lie, lie down"
1148,pasla,n f,,bed sheet
1149,pašol,v itr,,"lie, lie down"
1150,pašol teele,partv itr,,"lie down, go to bed"
1151,pasterni,n,,1. skirt 2. carpet
1152,pašuno,adj m,,neighbouring
1153,pašvaro,n m,,"rib, flank"
1154,paťabe,adv mod,,on credit
1155,patako,n m,,"brook, streamlet, pond"
1156,paťal,v tr,,"believe, trust"
1157,patavo,n m,,1. foot cloth 2. stocking
1158,pativ,n f,,honour
1159,pativake,adv mod,,1. in vain 2. gratis
1160,pativalo,adj m,,honest
1161,patradi,n m,,Easter
1162,patrin,n f,,leaf
1163,patuno,n m,,heel
1164,pe,prep,,on
1165,pe,pron refl sg,,"himself, herself"
1166,peeko,adj m,,"baked, roasted, ripe"
1167,peele,n pl,,testicles
1168,peer,n m,,"belly, stomach"
1169,pekel,v tr,,"bake, roast, fry"
