Index,Entry Word,Part of Speech,Affix,Definition
747,khooro,n m,,korsó
748,khosel,v tr,,töröl
749,khosel pe,v itr,,törölközik
750,khosno,n m,,kendő
751,khul,n m,,ürülék
752,khur,n f,,pata
753,khurmin,n f,,kása
754,khuuro,n m,,csikó
755,khuvel,v tr,,"sző, fon"
756,ki,prep,,"-hoz, -hez, -höz, -nál, -nél"
757,kia,pron int,,hova
758,kia,prep,,felé
759,kia astarel,partv tr/itr,,hozzáfog
760,kia dikhel,partv itr,,hozzálát
761,kia raati ,adv phr temp,,estefelé
762,kiikno ,adj m,,kék
763,kiipo,n m,,kép
764,kiisno,adv mod,,készen
765,kija,prep,,felé
766,kija,pron int,,hova
767,kiloovo,n m,,kiló
768,kindo,adj m,,nedves
769,kinďol,v itr,,"ázik, nedvesedik"
770,kinel,v tr,,vásárol
771,kir,n f,,hangya
772,kiraaji,n m,,király
773,kiraajitiko,adj m,,királyi
774,kiraajkiňa,n f,,királyné
775,kirčima,n f,,kocsma
776,kiri,n f,,hangya
777,kirivni,n f,,komaasszony
778,kirivňi,n f,,komaasszony
779,kirivo,n m,,koma
780,kirmalo,adj m,,férges
781,kirmo,n m,,"bogár, féreg"
782,kirno,adj m,,rothadt
783,kirvo,n m,,koma
784,kišlo,adj m,,sovány
785,kiťi,pron int,,mennyi
786,kiťivar,pron int,,hányszor
787,kleja,n f,,kulcs
788,kličin,n,,lakat
789,kličingero,n m,,lakatos
790,klidi,n f,,lakat
791,klinco,n m,,szög
792,klučo,n m,,kulcs
793,ko,pron rel,,aki
794,ko,pron int,,ki
795,kočak,n f,,gomb
796,kočiši,n m,,kocsis
797,kojarel,v tr,,lágyít
